DATE,MONTH,DAY,YEAR,STATE,CASES,DEATHS
2021-04-22,4,22,2021,North Dakota,106416,1515
2021-04-22,4,22,2021,Northern Mariana Islands,162,2
2021-04-22,4,22,2021,Ohio,1060119,19033
2021-04-22,4,22,2021,Oklahoma,446246,6716
2021-04-22,4,22,2021,Oregon,178110,2484
2021-04-22,4,22,2021,Pennsylvania,1128144,25934
2021-04-22,4,22,2021,Puerto Rico,158827,2238
2021-04-22,4,22,2021,Rhode Island,146028,2660
2021-04-22,4,22,2021,South Carolina,572248,9388
2021-04-22,4,22,2021,South Dakota,121651,1956
2021-04-22,4,22,2021,Tennessee,825274,12035
2021-04-22,4,22,2021,Texas,2863676,49984
2021-04-22,4,22,2021,Utah,394398,2178
2021-04-22,4,22,2021,Vermont,22325,243
2021-04-22,4,22,2021,Virgin Islands,3068,27
2021-04-22,4,22,2021,Virginia,650981,10653
2021-04-22,4,22,2021,Washington,393514,5472
2021-04-22,4,22,2021,West Virginia,150288,2808
2021-04-22,4,22,2021,Wisconsin,654681,7438
2021-04-22,4,22,2021,Wyoming,57613,705
2021-04-23,4,23,2021,Alabama,525477,10840
2021-04-23,4,23,2021,Alaska,66518,318
2021-04-23,4,23,2021,Arizona,857347,17238
2021-04-23,4,23,2021,Arkansas,334458,5716
2021-04-23,4,23,2021,California,3730175,61390
2021-04-23,4,23,2021,Colorado,501502,6368
2021-04-23,4,23,2021,Connecticut,334766,8047
2021-04-23,4,23,2021,Delaware,102593,1609
2021-04-23,4,23,2021,District of Columbia,47141,1099
2021-04-23,4,23,2021,Florida,2196494,34758
2021-04-23,4,23,2021,Georgia,1067121,19299
2021-04-23,4,23,2021,Guam,8880,137
2021-04-23,4,23,2021,Hawaii,32114,474
2021-04-23,4,23,2021,Idaho,186297,2033
2021-04-23,4,23,2021,Illinois,1319947,24083
2021-04-23,4,23,2021,Indiana,716160,13256
2021-04-23,4,23,2021,Iowa,362334,5907
2021-04-23,4,23,2021,Kansas,309544,5009
2021-04-23,4,23,2021,Kentucky,443504,6517
2021-04-23,4,23,2021,Louisiana,455541,10336
2021-04-23,4,23,2021,Maine,59239,771
2021-04-23,4,23,2021,Maryland,441341,8633
2021-04-23,4,23,2021,Massachusetts,680007,17528
2021-04-23,4,23,2021,Michigan,904751,18272
2021-04-23,4,23,2021,Minnesota,564662,7142
2021-04-23,4,23,2021,Mississippi,310349,7175
2021-04-23,4,23,2021,Missouri,596543,9172
2021-04-23,4,23,2021,Montana,107988,1559
2021-04-23,4,23,2021,Nebraska,218197,2355
2021-04-23,4,23,2021,Nevada,312840,5422
2021-04-23,4,23,2021,New Hampshire,93231,1281
2021-04-23,4,23,2021,New Jersey,993414,25328
2021-04-23,4,23,2021,New Mexico,196221,4026
2021-04-23,4,23,2021,New York,2021094,51361
2021-04-23,4,23,2021,North Carolina,957785,12552
2021-04-23,4,23,2021,North Dakota,106568,1517
2021-04-23,4,23,2021,Northern Mariana Islands,162,2
2021-04-23,4,23,2021,Ohio,1061907,19122
2021-04-23,4,23,2021,Oklahoma,446550,6716
2021-04-23,4,23,2021,Oregon,179124,2493
2021-04-23,4,23,2021,Pennsylvania,1132212,25990
2021-04-23,4,23,2021,Puerto Rico,159999,2246
2021-04-23,4,23,2021,Rhode Island,146324,2660
2021-04-23,4,23,2021,South Carolina,573225,9404
2021-04-23,4,23,2021,South Dakota,121850,1957
2021-04-23,4,23,2021,Tennessee,826550,12045
2021-04-23,4,23,2021,Texas,2866290,50048
2021-04-23,4,23,2021,Utah,394742,2179
2021-04-23,4,23,2021,Vermont,22416,243
2021-04-23,4,23,2021,Virgin Islands,3068,27
2021-04-23,4,23,2021,Virginia,652321,10666
2021-04-23,4,23,2021,Washington,395354,5477
2021-04-23,4,23,2021,West Virginia,150693,2813
2021-04-23,4,23,2021,Wisconsin,655560,7452
2021-04-23,4,23,2021,Wyoming,57696,705
2021-04-24,4,24,2021,Alabama,525898,10851
2021-04-24,4,24,2021,Alaska,66518,318
2021-04-24,4,24,2021,Arizona,858076,17260
2021-04-24,4,24,2021,Arkansas,334642,5717
2021-04-24,4,24,2021,California,3730549,61428
2021-04-24,4,24,2021,Colorado,502704,6381
2021-04-24,4,24,2021,Connecticut,334766,8047
2021-04-24,4,24,2021,Delaware,102927,1615
2021-04-24,4,24,2021,District of Columbia,47219,1099
2021-04-24,4,24,2021,Florida,2203905,34811
2021-04-24,4,24,2021,Georgia,1068594,19355
2021-04-24,4,24,2021,Guam,8880,137
2021-04-24,4,24,2021,Hawaii,32165,475
2021-04-24,4,24,2021,Idaho,186300,2033
2021-04-24,4,24,2021,Illinois,1322640,24114
2021-04-24,4,24,2021,Indiana,717263,13271
2021-04-24,4,24,2021,Iowa,362732,5927
2021-04-24,4,24,2021,Kansas,309544,5009
2021-04-24,4,24,2021,Kentucky,443955,6544
2021-04-24,4,24,2021,Louisiana,455541,10336
2021-04-24,4,24,2021,Maine,59612,772
2021-04-24,4,24,2021,Maryland,442537,8648
2021-04-24,4,24,2021,Massachusetts,681570,17544
2021-04-24,4,24,2021,Michigan,909952,18398
2021-04-24,4,24,2021,Minnesota,566765,7150
2021-04-24,4,24,2021,Mississippi,310349,7175
2021-04-24,4,24,2021,Missouri,597228,9179
2021-04-24,4,24,2021,Montana,108121,1563
2021-04-24,4,24,2021,Nebraska,218580,2356
2021-04-24,4,24,2021,Nevada,312840,5422
2021-04-24,4,24,2021,New Hampshire,93542,1282
2021-04-24,4,24,2021,New Jersey,996197,25367
2021-04-24,4,24,2021,New Mexico,196221,4026
2021-04-24,4,24,2021,New York,2025257,51419
2021-04-24,4,24,2021,North Carolina,957970,12553
2021-04-24,4,24,2021,North Dakota,106687,1517
2021-04-24,4,24,2021,Northern Mariana Islands,164,2
2021-04-24,4,24,2021,Ohio,1063433,19122
2021-04-24,4,24,2021,Oklahoma,446550,6716
2021-04-24,4,24,2021,Oregon,179930,2496
2021-04-24,4,24,2021,Pennsylvania,1135903,26033
2021-04-24,4,24,2021,Puerto Rico,161065,2263
2021-04-24,4,24,2021,Rhode Island,146324,2660
2021-04-24,4,24,2021,South Carolina,574226,9414
2021-04-24,4,24,2021,South Dakota,121986,1958
2021-04-24,4,24,2021,Tennessee,826608,12045
2021-04-24,4,24,2021,Texas,2868275,50090
2021-04-24,4,24,2021,Utah,395214,2180
2021-04-24,4,24,2021,Vermont,22479,244
2021-04-24,4,24,2021,Virgin Islands,3068,27
2021-04-24,4,24,2021,Virginia,653326,10675
2021-04-24,4,24,2021,Washington,396890,5478
2021-04-24,4,24,2021,West Virginia,151068,2817
2021-04-24,4,24,2021,Wisconsin,656203,7474
2021-04-24,4,24,2021,Wyoming,57696,705
2021-04-25,4,25,2021,Alabama,526131,10851
2021-04-25,4,25,2021,Alaska,66518,318
2021-04-25,4,25,2021,Arizona,858737,17268
2021-04-25,4,25,2021,Arkansas,334706,5718
2021-04-25,4,25,2021,California,3731900,61463
2021-04-25,4,25,2021,Colorado,504495,6388
2021-04-25,4,25,2021,Connecticut,334766,8047
2021-04-25,4,25,2021,Delaware,103222,1616
2021-04-25,4,25,2021,District of Columbia,47323,1099
2021-04-25,4,25,2021,Florida,2208576,34847
2021-04-25,4,25,2021,Georgia,1069495,19357
2021-04-25,4,25,2021,Guam,8884,137
2021-04-25,4,25,2021,Hawaii,32284,475
2021-04-25,4,25,2021,Idaho,186300,2033
2021-04-25,4,25,2021,Illinois,1324610,24139
2021-04-25,4,25,2021,Indiana,718090,13274
2021-04-25,4,25,2021,Iowa,362923,5927
2021-04-25,4,25,2021,Kansas,309544,5009
2021-04-25,4,25,2021,Kentucky,444211,6557
2021-04-25,4,25,2021,Louisiana,455541,10336
2021-04-25,4,25,2021,Maine,59776,772
2021-04-25,4,25,2021,Maryland,443443,8661
2021-04-25,4,25,2021,Massachusetts,682784,17550
2021-04-25,4,25,2021,Michigan,909952,18398
2021-04-25,4,25,2021,Minnesota,568321,7157
2021-04-25,4,25,2021,Mississippi,310349,7175
2021-04-25,4,25,2021,Missouri,597547,9180
2021-04-25,4,25,2021,Montana,108170,1563
2021-04-25,4,25,2021,Nebraska,218732,2356
2021-04-25,4,25,2021,Nevada,312840,5422
2021-04-25,4,25,2021,New Hampshire,93821,1284
2021-04-25,4,25,2021,New Jersey,997891,25380
2021-04-25,4,25,2021,New Mexico,196221,4026
2021-04-25,4,25,2021,New York,2029307,51471
2021-04-25,4,25,2021,North Carolina,957970,12553
2021-04-25,4,25,2021,North Dakota,106719,1517
2021-04-25,4,25,2021,Northern Mariana Islands,164,2
2021-04-25,4,25,2021,Ohio,1064306,19122
2021-04-25,4,25,2021,Oklahoma,446550,6716
2021-04-25,4,25,2021,Oregon,180700,2497
2021-04-25,4,25,2021,Pennsylvania,1138529,26038
2021-04-25,4,25,2021,Puerto Rico,162074,2264
2021-04-25,4,25,2021,Rhode Island,146324,2660
2021-04-25,4,25,2021,South Carolina,574985,9430
2021-04-25,4,25,2021,South Dakota,121986,1958
2021-04-25,4,25,2021,Tennessee,826672,12045
2021-04-25,4,25,2021,Texas,2869755,50103
2021-04-25,4,25,2021,Utah,395495,2182
2021-04-25,4,25,2021,Vermont,22576,244
2021-04-25,4,25,2021,Virgin Islands,3068,27
2021-04-25,4,25,2021,Virginia,654210,10691
2021-04-25,4,25,2021,Washington,397006,5478
2021-04-25,4,25,2021,West Virginia,151382,2821
2021-04-25,4,25,2021,Wisconsin,656668,7473
2021-04-25,4,25,2021,Wyoming,57696,705
2021-04-26,4,26,2021,Alabama,526348,10852
2021-04-26,4,26,2021,Alaska,66967,330
2021-04-26,4,26,2021,Arizona,859487,17268
2021-04-26,4,26,2021,Arkansas,334769,5720
2021-04-26,4,26,2021,California,3734630,61485
2021-04-26,4,26,2021,Colorado,505526,6390
2021-04-26,4,26,2021,Connecticut,336933,8066
2021-04-26,4,26,2021,Delaware,103459,1617
2021-04-26,4,26,2021,District of Columbia,47378,1099
2021-04-26,4,26,2021,Florida,2212089,34911
2021-04-26,4,26,2021,Georgia,1070237,19391
2021-04-26,4,26,2021,Guam,8892,137
2021-04-26,4,26,2021,Hawaii,32349,475
2021-04-26,4,26,2021,Idaho,186875,2036
2021-04-26,4,26,2021,Illinois,1326850,24150
2021-04-26,4,26,2021,Indiana,718771,13280
2021-04-26,4,26,2021,Iowa,363158,5927
2021-04-26,4,26,2021,Kansas,310013,5010
2021-04-26,4,26,2021,Kentucky,444547,6575
2021-04-26,4,26,2021,Louisiana,456432,10342
2021-04-26,4,26,2021,Maine,60005,772
2021-04-26,4,26,2021,Maryland,444001,8670
2021-04-26,4,26,2021,Massachusetts,683665,17562
2021-04-26,4,26,2021,Michigan,917016,18439
2021-04-26,4,26,2021,Minnesota,569518,7157
2021-04-26,4,26,2021,Mississippi,310987,7178
2021-04-26,4,26,2021,Missouri,597967,9182
2021-04-26,4,26,2021,Montana,108227,1563
2021-04-26,4,26,2021,Nebraska,218832,2361
2021-04-26,4,26,2021,Nevada,313680,5433
2021-04-26,4,26,2021,New Hampshire,93935,1286
2021-04-26,4,26,2021,New Jersey,988886,25399
2021-04-26,4,26,2021,New Mexico,196844,4029
2021-04-26,4,26,2021,New York,2032325,51511
2021-04-26,4,26,2021,North Carolina,962978,12587
2021-04-26,4,26,2021,North Dakota,106840,1517
2021-04-26,4,26,2021,Northern Mariana Islands,164,2
2021-04-26,4,26,2021,Ohio,1065702,19122
2021-04-26,4,26,2021,Oklahoma,447278,6716
2021-04-26,4,26,2021,Oregon,181413,2501
2021-04-26,4,26,2021,Pennsylvania,1141219,26042
2021-04-26,4,26,2021,Puerto Rico,162818,2265
2021-04-26,4,26,2021,Rhode Island,146960,2663
2021-04-26,4,26,2021,South Carolina,575515,9433
2021-04-26,4,26,2021,South Dakota,122080,1960
2021-04-26,4,26,2021,Tennessee,828528,12055
2021-04-26,4,26,2021,Texas,2874150,50136
2021-04-26,4,26,2021,Utah,395741,2183
2021-04-26,4,26,2021,Vermont,22617,244
2021-04-26,4,26,2021,Virgin Islands,3090,27
2021-04-26,4,26,2021,Virginia,654929,10706
2021-04-26,4,26,2021,Washington,399327,5498
2021-04-26,4,26,2021,West Virginia,151671,2821
2021-04-26,4,26,2021,Wisconsin,657144,7473
2021-04-26,4,26,2021,Wyoming,57818,705
2021-04-27,4,27,2021,Alabama,526707,10854
2021-04-27,4,27,2021,Alaska,67104,330
2021-04-27,4,27,2021,Arizona,860169,17276
2021-04-27,4,27,2021,Arkansas,334998,5725
2021-04-27,4,27,2021,California,3736753,61504
2021-04-27,4,27,2021,Colorado,508108,6402
2021-04-27,4,27,2021,Connecticut,337340,8067
2021-04-27,4,27,2021,Delaware,103603,1617
2021-04-27,4,27,2021,District of Columbia,47471,1100
2021-04-27,4,27,2021,Florida,2217360,34957
2021-04-27,4,27,2021,Georgia,1071593,19407
2021-04-27,4,27,2021,Guam,8908,137
2021-04-27,4,27,2021,Hawaii,32397,476
2021-04-27,4,27,2021,Idaho,187102,2043
2021-04-27,4,27,2021,Illinois,1329443,24174
2021-04-27,4,27,2021,Indiana,719613,13293
2021-04-27,4,27,2021,Iowa,363530,5930
2021-04-27,4,27,2021,Kansas,310014,5010
2021-04-27,4,27,2021,Kentucky,445266,6595
2021-04-27,4,27,2021,Louisiana,456884,10352
2021-04-27,4,27,2021,Maine,60430,777
2021-04-27,4,27,2021,Maryland,444678,8688
2021-04-27,4,27,2021,Massachusetts,684630,17566
2021-04-27,4,27,2021,Michigan,921596,18552
2021-04-27,4,27,2021,Minnesota,570596,7169
2021-04-27,4,27,2021,Mississippi,311159,7188
2021-04-27,4,27,2021,Missouri,598538,9217
2021-04-27,4,27,2021,Montana,108402,1566
2021-04-27,4,27,2021,Nebraska,219090,2362
2021-04-27,4,27,2021,Nevada,314085,5444
2021-04-27,4,27,2021,New Hampshire,94203,1294
2021-04-27,4,27,2021,New Jersey,991010,25460
2021-04-27,4,27,2021,New Mexico,196999,4041
2021-04-27,4,27,2021,New York,2035668,51587
2021-04-27,4,27,2021,North Carolina,964612,12611
2021-04-27,4,27,2021,North Dakota,107029,1517
2021-04-27,4,27,2021,Northern Mariana Islands,164,2
2021-04-27,4,27,2021,Ohio,1067262,19188
2021-04-27,4,27,2021,Oklahoma,447393,6716
2021-04-27,4,27,2021,Oregon,182040,2502
2021-04-27,4,27,2021,Pennsylvania,1144880,26120
2021-04-27,4,27,2021,Puerto Rico,163652,2279
2021-04-27,4,27,2021,Rhode Island,147220,2664
2021-04-27,4,27,2021,South Carolina,575956,9435
2021-04-27,4,27,2021,South Dakota,122228,1961
2021-04-27,4,27,2021,Tennessee,829599,12066
2021-04-27,4,27,2021,Texas,2877890,50196
2021-04-27,4,27,2021,Utah,396068,2186
2021-04-27,4,27,2021,Vermont,22675,245
2021-04-27,4,27,2021,Virgin Islands,3090,27
2021-04-27,4,27,2021,Virginia,656051,10724
2021-04-27,4,27,2021,Washington,400386,5510
2021-04-27,4,27,2021,West Virginia,151848,2662
2021-04-27,4,27,2021,Wisconsin,658084,7494
2021-04-27,4,27,2021,Wyoming,57883,707
2021-04-28,4,28,2021,Alabama,527083,10879
2021-04-28,4,28,2021,Alaska,67290,330
2021-04-28,4,28,2021,Arizona,860772,17282
2021-04-28,4,28,2021,Arkansas,335289,5726
2021-04-28,4,28,2021,California,3738507,61571
2021-04-28,4,28,2021,Colorado,508930,6406
2021-04-28,4,28,2021,Connecticut,337961,8080
2021-04-28,4,28,2021,Delaware,103844,1622
2021-04-28,4,28,2021,District of Columbia,47533,1104
2021-04-28,4,28,2021,Florida,2222538,35029
2021-04-28,4,28,2021,Georgia,1072961,19475
2021-04-28,4,28,2021,Guam,8920,137
2021-04-28,4,28,2021,Hawaii,32465,479
2021-04-28,4,28,2021,Idaho,187348,2047
2021-04-28,4,28,2021,Illinois,1332089,24211
2021-04-28,4,28,2021,Indiana,720874,13312
2021-04-28,4,28,2021,Iowa,364033,5931
2021-04-28,4,28,2021,Kansas,310641,5021
2021-04-28,4,28,2021,Kentucky,445990,6602
2021-04-28,4,28,2021,Louisiana,457326,10367
2021-04-28,4,28,2021,Maine,60691,778
2021-04-28,4,28,2021,Maryland,445681,8709
2021-04-28,4,28,2021,Massachusetts,686243,17578
2021-04-28,4,28,2021,Michigan,926532,18589
2021-04-28,4,28,2021,Minnesota,572103,7191
2021-04-28,4,28,2021,Mississippi,311493,7193
2021-04-28,4,28,2021,Missouri,599445,9230
2021-04-28,4,28,2021,Montana,108598,1567
2021-04-28,4,28,2021,Nebraska,219341,2362
2021-04-28,4,28,2021,Nevada,314475,5448
2021-04-28,4,28,2021,New Hampshire,94405,1296
2021-04-28,4,28,2021,New Jersey,993121,25495
2021-04-28,4,28,2021,New Mexico,197219,4053
2021-04-28,4,28,2021,New York,2038668,51608
2021-04-28,4,28,2021,North Carolina,966397,12642
2021-04-28,4,28,2021,North Dakota,107185,1517
2021-04-28,4,28,2021,Northern Mariana Islands,164,2
2021-04-28,4,28,2021,Ohio,1068985,19188
2021-04-28,4,28,2021,Oklahoma,447642,6788
2021-04-28,4,28,2021,Oregon,182960,2506
2021-04-28,4,28,2021,Pennsylvania,1148422,26185
2021-04-28,4,28,2021,Puerto Rico,163976,2285
2021-04-28,4,28,2021,Rhode Island,147601,2668
2021-04-28,4,28,2021,South Carolina,576639,9472
2021-04-28,4,28,2021,South Dakota,122398,1962
2021-04-28,4,28,2021,Tennessee,830660,12074
2021-04-28,4,28,2021,Texas,2882018,50274
2021-04-28,4,28,2021,Utah,396586,2190
2021-04-28,4,28,2021,Vermont,22723,246
2021-04-28,4,28,2021,Virgin Islands,3093,27
2021-04-28,4,28,2021,Virginia,657160,10736
2021-04-28,4,28,2021,Washington,402049,5522
2021-04-28,4,28,2021,West Virginia,152301,2673
2021-04-28,4,28,2021,Wisconsin,658908,7534
2021-04-28,4,28,2021,Wyoming,57999,707
2021-04-29,4,29,2021,Alabama,527513,10887
2021-04-29,4,29,2021,Alaska,67458,330
2021-04-29,4,29,2021,Arizona,861653,17305
2021-04-29,4,29,2021,Arkansas,335529,5735
2021-04-29,4,29,2021,California,3739891,61650
2021-04-29,4,29,2021,Colorado,511914,6422
2021-04-29,4,29,2021,Connecticut,338447,8084
2021-04-29,4,29,2021,Delaware,104038,1624
2021-04-29,4,29,2021,District of Columbia,47614,1105
2021-04-29,4,29,2021,Florida,2228204,35083
2021-04-29,4,29,2021,Georgia,1074398,19532
2021-04-29,4,29,2021,Guam,8928,137
2021-04-29,4,29,2021,Hawaii,32580,480
2021-04-29,4,29,2021,Idaho,187578,2048
2021-04-29,4,29,2021,Illinois,1335559,24252
2021-04-29,4,29,2021,Indiana,722258,13324
2021-04-29,4,29,2021,Iowa,364476,5931
2021-04-29,4,29,2021,Kansas,310650,5021
2021-04-29,4,29,2021,Kentucky,446773,6612
2021-04-29,4,29,2021,Louisiana,457896,10376
2021-04-29,4,29,2021,Maine,60945,782
2021-04-29,4,29,2021,Maryland,446647,8718
2021-04-29,4,29,2021,Massachusetts,687638,17594
2021-04-29,4,29,2021,Michigan,930717,18705
2021-04-29,4,29,2021,Minnesota,574031,7221
2021-04-29,4,29,2021,Mississippi,311654,7195
2021-04-29,4,29,2021,Missouri,600190,9237
2021-04-29,4,29,2021,Montana,108773,1570
2021-04-29,4,29,2021,Nebraska,219559,2365
2021-04-29,4,29,2021,Nevada,314928,5459
2021-04-29,4,29,2021,New Hampshire,94676,1301
2021-04-29,4,29,2021,New Jersey,995365,25529
2021-04-29,4,29,2021,New Mexico,197447,4060
2021-04-29,4,29,2021,New York,2042530,51677
2021-04-29,4,29,2021,North Carolina,968342,12658
2021-04-29,4,29,2021,North Dakota,107329,1522
2021-04-29,4,29,2021,Northern Mariana Islands,164,2
2021-04-29,4,29,2021,Ohio,1070771,19188
2021-04-29,4,29,2021,Oklahoma,447931,6788
2021-04-29,4,29,2021,Oregon,183830,2507
2021-04-29,4,29,2021,Pennsylvania,1151784,26233
2021-04-29,4,29,2021,Puerto Rico,164286,2296
2021-04-29,4,29,2021,Rhode Island,147897,2669
2021-04-29,4,29,2021,South Carolina,577550,9495
2021-04-29,4,29,2021,South Dakota,122532,1962
2021-04-29,4,29,2021,Tennessee,831905,12091
2021-04-29,4,29,2021,Texas,2885569,50339
2021-04-29,4,29,2021,Utah,397049,2197
2021-04-29,4,29,2021,Vermont,22824,246
2021-04-29,4,29,2021,Virgin Islands,3093,27
2021-04-29,4,29,2021,Virginia,658341,10751
2021-04-29,4,29,2021,Washington,403589,5535
2021-04-29,4,29,2021,West Virginia,152733,2674
2021-04-29,4,29,2021,Wisconsin,659812,7542
2021-04-29,4,29,2021,Wyoming,58069,707
2021-04-30,4,30,2021,Alabama,527922,10896
2021-04-30,4,30,2021,Alaska,67598,330
2021-04-30,4,30,2021,Arizona,862497,17324
2021-04-30,4,30,2021,Arkansas,335725,5739
2021-04-30,4,30,2021,California,3742224,61756
2021-04-30,4,30,2021,Colorado,513752,6432
2021-04-30,4,30,2021,Connecticut,339233,8097
2021-04-30,4,30,2021,Delaware,104405,1625
2021-04-30,4,30,2021,District of Columbia,47697,1105
2021-04-30,4,30,2021,Florida,2233510,35160
2021-04-30,4,30,2021,Georgia,1075835,19564
2021-04-30,4,30,2021,Guam,8933,137
2021-04-30,4,30,2021,Hawaii,32767,480
2021-04-30,4,30,2021,Idaho,187726,2048
2021-04-30,4,30,2021,Illinois,1338687,24291
2021-04-30,4,30,2021,Indiana,723741,13332
2021-04-30,4,30,2021,Iowa,364841,5950
2021-04-30,4,30,2021,Kansas,311213,5025
2021-04-30,4,30,2021,Kentucky,447473,6620
2021-04-30,4,30,2021,Louisiana,458581,10382
2021-04-30,4,30,2021,Maine,61213,784
2021-04-30,4,30,2021,Maryland,447590,8744
2021-04-30,4,30,2021,Massachusetts,688973,17610
2021-04-30,4,30,2021,Michigan,934576,18743
2021-04-30,4,30,2021,Minnesota,575905,7237
2021-04-30,4,30,2021,Mississippi,311900,7199
2021-04-30,4,30,2021,Missouri,600910,9243
2021-04-30,4,30,2021,Montana,108931,1572
2021-04-30,4,30,2021,Nebraska,219826,2366
2021-04-30,4,30,2021,Nevada,315438,5464
2021-04-30,4,30,2021,New Hampshire,94886,1303
2021-04-30,4,30,2021,New Jersey,997222,25554
2021-04-30,4,30,2021,New Mexico,197733,4069
2021-04-30,4,30,2021,New York,2046322,51728
2021-04-30,4,30,2021,North Carolina,970599,12676
2021-04-30,4,30,2021,North Dakota,107504,1523
2021-04-30,4,30,2021,Northern Mariana Islands,164,2
2021-04-30,4,30,2021,Ohio,1072312,19284
2021-04-30,4,30,2021,Oklahoma,448305,6788
2021-04-30,4,30,2021,Oregon,184838,2511
2021-04-30,4,30,2021,Pennsylvania,1156246,26275
2021-04-30,4,30,2021,Puerto Rico,165052,2303
2021-04-30,4,30,2021,Rhode Island,148186,2671
2021-04-30,4,30,2021,South Carolina,578659,9497
2021-04-30,4,30,2021,South Dakota,122660,1967
2021-04-30,4,30,2021,Tennessee,832853,12100
2021-04-30,4,30,2021,Texas,2889252,50406
2021-04-30,4,30,2021,Utah,397388,2202
2021-04-30,4,30,2021,Vermont,22952,246
2021-04-30,4,30,2021,Virgin Islands,3125,27
2021-04-30,4,30,2021,Virginia,659590,10770
2021-04-30,4,30,2021,Washington,404972,5547
2021-04-30,4,30,2021,West Virginia,153128,2679
2021-04-30,4,30,2021,Wisconsin,660662,7550
2021-04-30,4,30,2021,Wyoming,58142,707
2021-05-01,5,1,2021,Alabama,528309,10913
2021-05-01,5,1,2021,Alaska,67598,330
2021-05-01,5,1,2021,Arizona,863571,17338
2021-05-01,5,1,2021,Arkansas,335968,5741
2021-05-01,5,1,2021,California,3743780,61853
2021-05-01,5,1,2021,Colorado,515125,6434
2021-05-01,5,1,2021,Connecticut,339233,8097
2021-05-01,5,1,2021,Delaware,104621,1626
2021-05-01,5,1,2021,District of Columbia,47800,1106
2021-05-01,5,1,2021,Florida,2238929,35238
2021-05-01,5,1,2021,Georgia,1077047,19586
2021-05-01,5,1,2021,Guam,8944,137
2021-05-01,5,1,2021,Hawaii,32882,480
2021-05-01,5,1,2021,Idaho,187728,2048
2021-05-01,5,1,2021,Illinois,1341493,24330
2021-05-01,5,1,2021,Indiana,724895,13338
2021-05-01,5,1,2021,Iowa,365228,5952
2021-05-01,5,1,2021,Kansas,311213,5025
2021-05-01,5,1,2021,Kentucky,448026,6631
2021-05-01,5,1,2021,Louisiana,458581,10382
2021-05-01,5,1,2021,Maine,61616,789
2021-05-01,5,1,2021,Maryland,448529,8764
2021-05-01,5,1,2021,Massachusetts,690279,17617
2021-05-01,5,1,2021,Michigan,938277,18883
2021-05-01,5,1,2021,Minnesota,577617,7247
2021-05-01,5,1,2021,Mississippi,311900,7199
2021-05-01,5,1,2021,Missouri,601861,9250
2021-05-01,5,1,2021,Montana,109061,1574
2021-05-01,5,1,2021,Nebraska,220032,2366
2021-05-01,5,1,2021,Nevada,315438,5464
2021-05-01,5,1,2021,New Hampshire,95163,1304
2021-05-01,5,1,2021,New Jersey,998811,25588
2021-05-01,5,1,2021,New Mexico,197733,4069
2021-05-01,5,1,2021,New York,2050174,51791
2021-05-01,5,1,2021,North Carolina,970673,12677
2021-05-01,5,1,2021,North Dakota,107670,1525
2021-05-01,5,1,2021,Northern Mariana Islands,168,2
2021-05-01,5,1,2021,Ohio,1074019,19284
2021-05-01,5,1,2021,Oklahoma,448305,6788
2021-05-01,5,1,2021,Oregon,185621,2514
2021-05-01,5,1,2021,Pennsylvania,1158964,26307
2021-05-01,5,1,2021,Puerto Rico,165571,2310
